['6863', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'A형', '1947****', '*************', '*************', 'yahoo.com', '불교', '새마을금고', '1-84278061978-1', '6']
['15697', '박**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'B형', '1948****', '*************', '*************', 'daum.net', '천주교', '스탠다드(제일)', '634-49-273300', '3']
=> ['8317', '김**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'B형', '1952****', '*************', '*************', 'daum.net', '천주교', '홍익대학교', '예체능', '0.49']: 9.4167
=> ['4898', '김**', '남성', '[160.0, 170.0[', '[50.0, 60.0[', 'B형', '1961****', '*************', '*************', 'daum.net', '불교', '서울기독대학교', '교육', '0.88']: 9.4167
=> ['25585', '이**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'A형', '1974****', '*************', '*************', 'daum.net', '무교', '추계예술대학교', '교육', '1.75']: 9.4167

['285', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1948****', '*************', '*************', 'gmail.com', '불교', '새마을금고', '1-48920713129-4', '9']
=> ['285', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1948****', '*************', '*************', 'gmail.com', '불교', '서울여자대학교', '의학', '4']: 10.0

['387', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1948****', '*************', '*************', 'naver.com', '무교', '기업은행', '376-333682-12-656', '6']
=> ['17339', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1978****', '*************', '*************', 'naver.com', '불교', '그리스도대학교', '자연', '2.76']: 9.875
=> ['37463', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1947****', '*************', '*************', 'naver.com', '무교', '장로회신학대학교', '공학', '3.04']: 9.875

['12798', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1948****', '*************', '*************', 'daum.net', '기독교', '외환은행', '487-461369-975', '1']
=> ['3787', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1967****', '*************', '*************', 'gmail.com', '무교', '추계예술대학교', '예체능', '4.03']: 9.75
=> ['24228', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1951****', '*************', '*************', 'daum.net', '기독교', '이화여자대학', '의학', '4.02']: 9.75
=> ['4328', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1980****', '*************', '*************', 'yahoo.com', '기독교', '덕성자대학교', '인문', '2.6']: 9.75
=> ['31419', '김**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'B형', '1969****', '*************', '*************', 'naver.com', '무교', 'KAIST', '공학', '0.92']: 9.75

['16173', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1948****', '*************', '*************', 'naver.com', '무교', '수협중앙회', '3135-4320-0080', '5']
=> ['29379', '박**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1978****', '*************', '*************', 'daum.net', '무교', '삼육대학교', '자연', '1.43']: 9.875
=> ['22243', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1968****', '*************', '*************', 'yahoo.com', '무교', '한국예술종합학교', '인문', '2.69']: 9.875
=> ['8401', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1968****', '*************', '*************', 'naver.com', '무교', '한국예술종합학교', '법학', '0.09']: 9.875

['25756', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1948****', '*************', '*************', 'daum.net', '천주교', '하나은행', '484-394124-65603', '1']
=> ['7667', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1962****', '*************', '*************', 'daum.net', '천주교', '상명대학교', '교육', '1.47']: 9.75

['25816', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1948****', '*************', '*************', 'gmail.com', '기독교', '스탠다드(제일)', '510-71-514033', '8']
=> ['25816', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1948****', '*************', '*************', 'gmail.com', '기독교', '장로회신학대학교', '교육', '3.71']: 10.0

['35691', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1948****', '*************', '*************', 'naver.com', '불교', '스탠다드(제일)', '295-80-615108', '8']
=> ['18351', '박**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'O형', '1964****', '*************', '*************', 'gmail.com', '무교', '덕성자대학교', '의학', '0.8']: 9.75
=> ['28557', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1953****', '*************', '*************', 'naver.com', '불교', '세종대학교', '공학', '2.54']: 9.75

['1423', '이**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'O형', '1948****', '*************', '*************', 'gmail.com', '불교', '외환은행', '317-814250-191', '7']
=> ['28620', '이**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'B형', '1990****', '*************', '*************', 'yahoo.com', '무교', '동덕여자대학교', '예체능', '2.07']: 9.75
=> ['15023', '이**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'O형', '1976****', '*************', '*************', 'gmail.com', '불교', '서울여자대학교', '인문', '3.24']: 9.75

['12843', '이**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'B형', '1948****', '*************', '*************', 'yahoo.com', '기독교', '외환은행', '591-337902-224', '6']
=> ['13092', '이**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'B형', '1959****', '*************', '*************', 'yahoo.com', '기독교', '고려대학교', '교육', '3.7']: 9.75
=> ['36931', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1990****', '*************', '*************', 'naver.com', '천주교', '장로회신학대학교', '공학', '3.12']: 9.75

['27160', '이**', '남성', '[160.0, 170.0[', '[50.0, 60.0[', 'A형', '1948****', '*************', '*************', 'gmail.com', '기독교', '우리은행', '9524-436-526275', '6']
=> ['27160', '이**', '남성', '[160.0, 170.0[', '[50.0, 60.0[', 'A형', '1948****', '*************', '*************', 'gmail.com', '기독교', '한국방송통신대학교', '예체능', '3.25']: 10.0

['27976', '정**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'B형', '1948****', '*************', '*************', 'naver.com', '무교', '신한은행', '616-953-311108', '1']
=> ['3778', '이**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'B형', '1948****', '*************', '*************', 'naver.com', '무교', '서울여자대학교', '법학', '3.52']: 9.6667

['36544', '정**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'O형', '1948****', '*************', '*************', 'yahoo.com', '무교', '우리은행', '5594-391-039642', '5']
=> ['25612', '박**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1957****', '*************', '*************', 'daum.net', '기독교', '한양대학교', '공학', '4.15']: 9.4167
=> ['2893', '이**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'O형', '1956****', '*************', '*************', 'yahoo.com', '무교', '중앙대학교', '법학', '4.13']: 9.4167

['39407', '정**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'O형', '1948****', '*************', '*************', 'naver.com', '기독교', '국민은행', '250973-64-251772', '6']
=> ['622', '정**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'A형', '1971****', '*************', '*************', 'naver.com', '기독교', '서울기독대학교', '예체능', '4.25']: 9.25

['24413', '황**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1948****', '*************', '*************', 'daum.net', '무교', '국민은행', '461396-70-560213', '4']
=> ['19749', '황**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1988****', '*************', '*************', 'daum.net', '무교', '경기대학교', '의학', '3.89']: 9.875

['29762', '황**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1948****', '*************', '*************', 'yahoo.com', '기독교', '한국씨티은행', '238-105776-867', '3']
=> ['801', '최**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1948****', '*************', '*************', 'yahoo.com', '기독교', '성균관대학교', '자연', '4.14']: 9.6667

['35547', '황**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1948****', '*************', '*************', 'gmail.com', '불교', '국민은행', '681446-42-245223', '4']
=> ['28867', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1946****', '*************', '*************', 'gmail.com', '불교', '한영신학대학교', '사회', '3.76']: 9.5417
=> ['243', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1978****', '*************', '*************', 'naver.com', '무교', '한국예술종합학교', '인문', '3.86']: 9.5417
=> ['8214', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1949****', '*************', '*************', 'gmail.com', '무교', '국민대학교', '공학', '0.75']: 9.5417

['1416', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1949****', '*************', '*************', 'naver.com', '기독교', '기업은행', '147-573992-99-539', '9']
=> ['9731', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1989****', '*************', '*************', 'naver.com', '기독교', '삼육대학교', '의학', '2.02']: 9.875
=> ['1044', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1947****', '*************', '*************', 'naver.com', '기독교', '숙명여자대학교', '인문', '2.49']: 9.875

['6861', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1949****', '*************', '*************', 'gmail.com', '불교', '한국씨티은행', '089-154143-231', '4']
=> ['20680', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1980****', '*************', '*************', 'daum.net', '기독교', 'KAIST', '예체능', '2.47']: 9.75
=> ['26549', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1950****', '*************', '*************', 'gmail.com', '불교', '성공회대학교', '자연', '0.81']: 9.75
=> ['27715', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1956****', '*************', '*************', 'daum.net', '천주교', '동덕여자대학교', '법학', '0.78']: 9.75
=> ['31457', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1956****', '*************', '*************', 'gmail.com', '불교', '한국체육대학교', '사회', '3.48']: 9.75
=> ['24235', '김**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'A형', '1977****', '*************', '*************', 'yahoo.com', '무교', '장로회신학대학교', '법학', '3.78']: 9.75

['10063', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1949****', '*************', '*************', 'daum.net', '무교', '하나은행', '418-723820-38645', '4']
=> ['17502', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1948****', '*************', '*************', 'naver.com', '불교', '명지대학교', '법학', '0.02']: 9.875
=> ['35696', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1946****', '*************', '*************', 'daum.net', '무교', '한국예술종합학교', '사회', '3.81']: 9.875
=> ['14956', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1959****', '*************', '*************', 'yahoo.com', '불교', '이화여자대학', '자연', '1.4']: 9.875
=> ['9731', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1989****', '*************', '*************', 'naver.com', '기독교', '삼육대학교', '의학', '2.02']: 9.875

['11174', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1949****', '*************', '*************', 'yahoo.com', '기독교', 'NH농협', '066-7156-486-46', '8']
=> ['37413', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1986****', '*************', '*************', 'daum.net', '불교', '한성대학교', '의학', '1.67']: 9.75
=> ['34903', '최**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'B형', '1961****', '*************', '*************', 'gmail.com', '불교', '숙명여자대학교', '예체능', '0.61']: 9.75
=> ['31349', '최**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1977****', '*************', '*************', 'naver.com', '기독교', '가톨릭대학교', '자연', '0.86']: 9.75
=> ['9104', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1976****', '*************', '*************', 'daum.net', '기독교', '한국예술종합학교', '공학', '0.39']: 9.75
=> ['10465', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1962****', '*************', '*************', 'yahoo.com', '기독교', '숭실대학교', '법학', '4.36']: 9.75
=> ['3201', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1953****', '*************', '*************', 'yahoo.com', '기독교', '명지대학교', '사회', '2.54']: 9.75
=> ['22716', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1958****', '*************', '*************', 'gmail.com', '기독교', '그리스도대학교', '예체능', '1.44']: 9.75
=> ['10010', '홍**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1974****', '*************', '*************', 'naver.com', '기독교', '한국체육대학교', '공학', '0.14']: 9.75
=> ['21829', '최**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1960****', '*************', '*************', 'daum.net', '불교', '서경대학교', '자연', '2.66']: 9.75

['11839', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1949****', '*************', '*************', 'gmail.com', '불교', '새마을금고', '0-24344749542-5', '3']
=> ['11839', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1949****', '*************', '*************', 'gmail.com', '불교', '동국대학교', '예체능', '1.52']: 10.0

['25165', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1949****', '*************', '*************', 'gmail.com', '무교', '한국씨티은행', '550-022660-992', '8']
=> ['38492', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1948****', '*************', '*************', 'naver.com', '무교', '덕성자대학교', '법학', '0.49']: 9.875
=> ['10172', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1948****', '*************', '*************', 'gmail.com', '무교', '서울과학기술대학교', '사회', '0.26']: 9.875

['28801', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1949****', '*************', '*************', 'gmail.com', '불교', '외환은행', '511-383160-051', '3']
=> ['20680', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1980****', '*************', '*************', 'daum.net', '기독교', 'KAIST', '예체능', '2.47']: 9.75
=> ['26549', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1950****', '*************', '*************', 'gmail.com', '불교', '성공회대학교', '자연', '0.81']: 9.75
=> ['27715', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1956****', '*************', '*************', 'daum.net', '천주교', '동덕여자대학교', '법학', '0.78']: 9.75
=> ['31457', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1956****', '*************', '*************', 'gmail.com', '불교', '한국체육대학교', '사회', '3.48']: 9.75
=> ['24235', '김**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'A형', '1977****', '*************', '*************', 'yahoo.com', '무교', '장로회신학대학교', '법학', '3.78']: 9.75

['29775', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1949****', '*************', '*************', 'gmail.com', '불교', '수협중앙회', '9479-5381-9818', '9']
=> ['11839', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1949****', '*************', '*************', 'gmail.com', '불교', '동국대학교', '예체능', '1.52']: 10.0

['30702', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1949****', '*************', '*************', 'naver.com', '기독교', '기업은행', '970-275990-91-818', '1']
=> ['543', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1946****', '*************', '*************', 'naver.com', '기독교', '감리교신학대학교', '자연', '2.69']: 9.875
