CORRECT LIST
['12982', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'B형', '1951****', '*************', '*************', 'daum.net', '무교', '164.222.180.218', '0a:ec:65:a7:b7:95']
['22520', '이**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1996****', '*************', '*************', 'gmail.com', '기독교', '164.250.203.52', '6b:58:d4:4b:72:02']
['28556', '이**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1996****', '*************', '*************', 'yahoo.com', '불교', '120.167.113.191', '68:5b:87:c7:7a:b8']
['22861', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1996****', '*************', '*************', 'daum.net', '무교', '201.175.120.24', '15:66:af:8d:c1:a7']
['19084', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1996****', '*************', '*************', 'yahoo.com', '기독교', '27.84.234.106', '23:9a:db:0a:3c:6c']
['1861', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'AB형', '1946****', '*************', '*************', 'gmail.com', '불교', '168.59.197.125', 'cd:79:48:22:90:ca']
['2746', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'B형', '1946****', '*************', '*************', 'daum.net', '무교', '103.94.202.158', '94:23:38:3a:d6:fb']
['24145', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'B형', '1946****', '*************', '*************', 'gmail.com', '무교', '210.93.255.56', '96:42:ef:e7:d9:da']
['6162', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'B형', '1947****', '*************', '*************', 'naver.com', '무교', '63.3.151.160', '96:6b:e3:e3:4f:df']
['28529', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'A형', '1947****', '*************', '*************', 'gmail.com', '불교', '166.27.238.115', '3a:46:4d:ec:21:11']
['30691', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'B형', '1947****', '*************', '*************', 'daum.net', '불교', '178.145.195.208', '6a:2d:dc:b7:79:e7']
['1178', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'O형', '1949****', '*************', '*************', 'naver.com', '천주교', '214.39.97.69', '70:7f:e6:2a:59:e7']
['16580', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'A형', '1952****', '*************', '*************', 'naver.com', '무교', '216.164.184.110', '2f:e4:96:02:f7:0f']
['4337', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'B형', '1953****', '*************', '*************', 'daum.net', '불교', '212.105.17.10', '32:ef:70:e2:bc:05']
['28737', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'A형', '1953****', '*************', '*************', 'gmail.com', '무교', '135.45.10.217', 'cc:1b:74:55:68:6a']
['30628', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'AB형', '1953****', '*************', '*************', 'gmail.com', '무교', '76.243.229.81', '04:bb:46:82:34:d9']
['34071', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'B형', '1953****', '*************', '*************', 'yahoo.com', '불교', '193.151.244.177', '91:2d:82:fa:2b:7e']
['3030', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'AB형', '1960****', '*************', '*************', 'naver.com', '무교', '167.33.211.50', '56:ed:07:bd:95:1d']
['10480', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'B형', '1960****', '*************', '*************', 'gmail.com', '무교', '71.121.201.78', '73:f1:57:71:2a:d1']
['29248', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'O형', '1978****', '*************', '*************', 'naver.com', '무교', '45.235.253.146', 'ad:33:3d:35:d6:84']
['6794', '이**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'O형', '1979****', '*************', '*************', 'gmail.com', '기독교', '92.182.148.68', '62:bf:6a:7e:0b:e5']
['37611', '이**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'O형', '1979****', '*************', '*************', 'gmail.com', '무교', '156.241.97.156', 'bd:a6:83:49:79:66']
['31135', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'B형', '1987****', '*************', '*************', 'yahoo.com', '천주교', '186.169.130.225', 'ac:1c:71:ff:45:a5']
['14011', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'O형', '1995****', '*************', '*************', 'gmail.com', '무교', '32.108.216.78', '82:a6:db:e2:b9:9b']
['14651', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'O형', '1995****', '*************', '*************', 'yahoo.com', '천주교', '66.137.177.45', '56:76:85:4d:2f:fd']
['26994', '이**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'A형', '1995****', '*************', '*************', 'gmail.com', '무교', '25.106.51.65', 'fc:95:41:af:a6:78']
['32034', '이**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'A형', '1995****', '*************', '*************', 'naver.com', '무교', '253.200.136.24', '52:ea:32:c1:27:d9']
['14801', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'A형', '1996****', '*************', '*************', 'naver.com', '천주교', '91.169.225.153', '48:ae:bd:30:09:0e']
total: 4378
correct: 772
percentage: 17.633622658748287%
