No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,IP,MAC
22734,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1966****,*************,*************,yahoo.com,기독교,235.158.214.128,cf:a1:db:92:c4:cb
24093,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1966****,*************,*************,gmail.com,무교,87.227.145.232,0e:2c:4c:9e:51:35
29483,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1966****,*************,*************,daum.net,불교,48.202.175.134,4d:02:6e:9f:aa:3a
31748,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1966****,*************,*************,daum.net,불교,67.81.62.3,3b:02:6d:ee:38:0d
37591,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1966****,*************,*************,naver.com,불교,20.160.117.204,2b:52:91:dd:12:4f
38108,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1966****,*************,*************,yahoo.com,무교,223.95.155.93,2a:16:fe:c6:bc:d7
27061,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1966****,*************,*************,naver.com,불교,119.160.208.214,dc:2c:67:f4:59:e1
28849,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1966****,*************,*************,naver.com,무교,130.62.32.139,c1:6e:c3:27:f0:1a
31020,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1966****,*************,*************,yahoo.com,기독교,48.30.236.101,85:82:f4:2f:67:94
31034,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1966****,*************,*************,gmail.com,무교,1.45.15.154,bc:01:99:38:89:ef
11686,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1966****,*************,*************,yahoo.com,기독교,160.152.96.69,23:d6:08:4e:cd:66
30219,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1966****,*************,*************,gmail.com,천주교,125.91.13.122,ec:06:e7:0d:38:9b
36484,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1966****,*************,*************,gmail.com,천주교,1.162.211.87,74:2e:13:f6:b4:73
39947,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1966****,*************,*************,yahoo.com,불교,157.237.195.243,20:45:25:01:1c:c7
7214,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1966****,*************,*************,gmail.com,무교,22.147.10.190,bc:0e:07:40:0c:6c
22864,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1966****,*************,*************,gmail.com,기독교,14.21.97.248,3d:43:cc:15:2b:fb
23822,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1966****,*************,*************,gmail.com,무교,134.220.211.19,a3:b8:29:cb:34:df
17571,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1966****,*************,*************,gmail.com,천주교,52.202.80.222,f2:b4:27:ed:fa:8f
18829,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1966****,*************,*************,gmail.com,기독교,71.255.25.114,c4:66:20:cd:bf:31
27462,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1966****,*************,*************,yahoo.com,무교,185.248.160.99,2c:f1:4b:fc:79:98
6833,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1966****,*************,*************,gmail.com,불교,203.204.167.249,6e:db:92:5c:00:1d
19445,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1966****,*************,*************,daum.net,무교,109.54.29.57,4e:a7:19:86:ad:9f
19601,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1966****,*************,*************,gmail.com,불교,179.224.161.253,09:2f:f5:f8:8d:4f
33150,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1966****,*************,*************,yahoo.com,불교,223.195.113.179,af:50:cc:f7:5c:41
33901,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1966****,*************,*************,daum.net,불교,216.12.93.8,db:03:36:22:3c:0d
19347,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1967****,*************,*************,daum.net,불교,216.158.119.101,b1:05:c9:27:a4:82
21405,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1967****,*************,*************,naver.com,무교,149.154.31.140,15:44:a9:a1:67:23
31499,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1967****,*************,*************,naver.com,무교,180.146.113.128,03:15:b6:4d:42:48
3215,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1967****,*************,*************,naver.com,천주교,1.131.2.82,3d:d5:6a:07:40:33
7500,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1967****,*************,*************,daum.net,불교,238.252.213.1,8c:14:11:e0:87:f8
12456,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1967****,*************,*************,gmail.com,불교,174.103.173.232,50:75:be:89:ee:e9
12758,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1967****,*************,*************,gmail.com,무교,125.169.232.4,63:7d:ec:4e:d6:71
20677,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1967****,*************,*************,yahoo.com,천주교,204.55.209.210,4c:74:fe:9d:87:b4
28807,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1967****,*************,*************,yahoo.com,무교,130.38.252.242,ba:03:cf:14:2f:8f
30985,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1967****,*************,*************,yahoo.com,무교,69.108.119.90,aa:02:ea:a6:a4:41
35806,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1967****,*************,*************,gmail.com,무교,167.59.9.60,ab:9c:72:1c:15:1d
36407,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1967****,*************,*************,naver.com,기독교,146.13.144.163,7c:51:66:ea:fc:44
36911,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1967****,*************,*************,gmail.com,무교,128.1.162.221,60:df:87:d7:3b:ee
38169,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1967****,*************,*************,naver.com,불교,20.159.73.35,7d:30:84:50:54:d3
39241,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1967****,*************,*************,naver.com,불교,12.215.236.226,39:8a:ba:c0:47:05
39352,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1967****,*************,*************,naver.com,무교,124.97.175.221,41:e0:30:82:af:ec
2877,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1967****,*************,*************,naver.com,불교,48.191.29.236,9f:59:3f:2f:b2:eb
13018,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1967****,*************,*************,daum.net,천주교,124.89.74.38,8d:fb:06:71:41:3d
22149,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1967****,*************,*************,gmail.com,무교,235.123.164.143,b8:5d:ef:46:31:3b
3188,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1967****,*************,*************,daum.net,천주교,199.236.196.178,b3:92:4e:38:c7:00
7597,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1967****,*************,*************,gmail.com,무교,121.113.38.8,0c:80:0b:e0:18:6f
9685,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1967****,*************,*************,gmail.com,무교,27.247.137.96,5b:61:11:0e:9f:4d
14049,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1967****,*************,*************,naver.com,무교,12.126.240.13,4a:76:bd:d5:13:c9
26760,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1967****,*************,*************,naver.com,기독교,124.182.37.79,49:a7:1d:e3:22:2f
32648,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1967****,*************,*************,gmail.com,무교,4.83.84.25,58:fa:15:36:cf:0e
34361,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1967****,*************,*************,gmail.com,기독교,197.50.249.22,54:cf:1b:cf:4c:70
1033,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1967****,*************,*************,gmail.com,기독교,130.97.230.158,99:de:09:88:93:ae
17753,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1967****,*************,*************,yahoo.com,불교,182.72.204.16,5a:eb:32:59:bc:32
23752,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1967****,*************,*************,yahoo.com,불교,129.19.189.116,af:7c:39:ca:d7:2e
2866,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1967****,*************,*************,gmail.com,무교,78.221.229.83,de:98:2e:23:e2:3b
3787,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1967****,*************,*************,gmail.com,무교,193.169.144.68,63:b5:b0:eb:8b:ea
3897,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1967****,*************,*************,daum.net,기독교,233.68.157.119,6f:68:79:15:e6:62
15512,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1967****,*************,*************,naver.com,기독교,90.214.49.54,97:0d:1e:23:0f:bd
16845,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1967****,*************,*************,naver.com,기독교,164.185.91.250,ce:22:d5:a4:bb:71
21940,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1967****,*************,*************,yahoo.com,무교,34.210.200.32,83:ef:1f:c5:fd:76
23040,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1967****,*************,*************,gmail.com,기독교,44.70.219.81,b9:f8:26:e4:49:21
26129,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1967****,*************,*************,naver.com,불교,234.54.62.197,5a:7d:6a:11:b5:d4
30356,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1967****,*************,*************,daum.net,불교,44.70.131.134,8b:a7:07:8c:a4:93
35926,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1967****,*************,*************,daum.net,기독교,232.182.81.241,34:2c:7d:57:c8:19
39106,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1967****,*************,*************,naver.com,무교,89.121.64.227,95:19:4c:c9:d7:6c
39389,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1967****,*************,*************,daum.net,무교,161.66.41.60,26:0d:8f:fb:a4:59
11223,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1967****,*************,*************,daum.net,불교,153.99.193.224,a7:82:33:61:e0:0e
13860,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1967****,*************,*************,yahoo.com,천주교,243.163.150.225,6f:67:33:96:28:7f
26677,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1967****,*************,*************,gmail.com,불교,35.25.6.243,2e:af:7a:43:93:b9
1573,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1967****,*************,*************,gmail.com,무교,29.30.126.28,58:59:92:bc:c1:42
8181,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1967****,*************,*************,naver.com,무교,6.208.57.92,0a:dd:0a:af:3d:53
24209,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1967****,*************,*************,yahoo.com,무교,19.234.209.190,fa:6e:96:8e:05:89
30662,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1967****,*************,*************,yahoo.com,천주교,156.35.182.67,01:bd:10:88:9f:90
37625,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1967****,*************,*************,naver.com,불교,59.134.29.224,9f:a9:c5:3c:e2:2d
38170,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1967****,*************,*************,daum.net,무교,35.27.222.40,7c:0b:4c:15:85:0d
9235,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1967****,*************,*************,naver.com,무교,19.48.125.149,b2:f6:12:39:e5:a0
16944,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1967****,*************,*************,naver.com,기독교,110.11.34.106,c8:4e:44:b7:e1:2e
27463,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1967****,*************,*************,gmail.com,천주교,14.121.73.43,b9:e5:0a:54:f7:28
6390,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1968****,*************,*************,daum.net,기독교,171.197.246.128,55:df:81:b8:a9:1f
6659,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,yahoo.com,천주교,233.23.144.103,13:6d:db:de:c6:de
7200,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1968****,*************,*************,daum.net,무교,232.237.44.92,b1:03:a7:16:7c:bb
7453,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1968****,*************,*************,naver.com,불교,177.240.188.79,d8:9e:6e:c6:f0:6d
10857,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,daum.net,무교,46.80.177.179,b2:02:25:d7:0d:f2
16284,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,yahoo.com,무교,188.21.154.213,f9:01:23:23:83:74
19309,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1968****,*************,*************,yahoo.com,무교,132.205.176.108,e1:88:c1:ea:f8:2f
20250,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1968****,*************,*************,naver.com,기독교,118.86.104.124,c9:b3:7a:a7:7a:1c
22118,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1968****,*************,*************,yahoo.com,기독교,70.131.50.179,9a:27:5b:88:d3:5b
25404,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1968****,*************,*************,daum.net,기독교,56.185.102.255,ec:e2:42:8c:8e:ee
26829,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1968****,*************,*************,yahoo.com,기독교,248.111.8.106,44:21:fd:6d:49:d8
29413,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,yahoo.com,불교,244.145.17.3,41:b9:a4:f8:e5:c5
29666,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1968****,*************,*************,naver.com,천주교,98.199.90.204,17:36:1a:1f:0f:4b
33578,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1968****,*************,*************,naver.com,불교,168.223.116.234,ba:61:53:19:ed:6b
38645,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1968****,*************,*************,gmail.com,무교,135.13.86.115,e5:47:1f:ed:b7:fc
3112,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1968****,*************,*************,daum.net,천주교,105.110.113.219,7c:de:44:51:d4:69
20114,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1968****,*************,*************,daum.net,기독교,87.5.42.37,96:94:67:c7:6e:2b
26918,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1968****,*************,*************,daum.net,기독교,241.226.179.248,d8:09:89:43:83:4f
7007,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,naver.com,무교,22.24.227.104,81:fb:0b:13:1a:79
12532,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1968****,*************,*************,daum.net,무교,185.25.177.82,91:30:1e:9d:45:c8
19556,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1968****,*************,*************,daum.net,무교,13.26.28.235,82:cf:33:26:32:25
22411,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1968****,*************,*************,naver.com,무교,150.245.59.164,7b:a3:da:c2:32:95
22976,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1968****,*************,*************,gmail.com,천주교,37.166.148.237,b6:cd:57:c3:27:9e
39723,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1968****,*************,*************,daum.net,기독교,81.100.139.176,a4:e0:44:05:59:76
32793,박**,남성,"[160.0, 170.0[","[50.0, 60.0[",O형,1968****,*************,*************,naver.com,기독교,174.130.18.236,9a:8f:17:ef:49:d8
33547,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1968****,*************,*************,naver.com,천주교,33.214.119.147,fe:4f:13:ed:3b:68
37856,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1968****,*************,*************,gmail.com,불교,128.195.141.163,a2:94:97:c8:8e:63
12391,송**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1968****,*************,*************,yahoo.com,무교,183.225.205.13,c3:c8:7b:29:68:b7
23053,송**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,daum.net,무교,103.57.174.143,fd:86:2c:d8:16:26
29151,송**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1968****,*************,*************,gmail.com,무교,231.117.210.67,8d:e5:8c:ef:e4:d4
25389,윤**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1968****,*************,*************,yahoo.com,무교,93.158.143.179,68:4d:91:7e:c7:09
33081,윤**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,naver.com,기독교,124.123.3.232,e7:77:10:a0:be:aa
36811,윤**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,gmail.com,무교,139.141.130.198,8f:0f:e5:13:a9:1c
1813,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,yahoo.com,무교,116.87.75.212,87:3f:51:83:11:86
6172,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1968****,*************,*************,gmail.com,무교,158.48.11.88,89:8a:1b:05:78:b7
8799,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,gmail.com,무교,33.46.88.20,ee:45:93:f4:b0:29
11136,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,gmail.com,기독교,131.74.84.186,73:43:67:13:50:5f
12009,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1968****,*************,*************,daum.net,무교,138.133.45.189,e0:a5:d7:d9:ce:10
14225,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1968****,*************,*************,gmail.com,불교,91.24.26.202,e6:a4:8d:b1:73:fc
19954,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1968****,*************,*************,naver.com,천주교,158.129.58.89,80:b0:ff:e4:34:02
22243,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,yahoo.com,무교,69.199.79.78,d7:4a:d7:16:85:f1
25348,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,daum.net,무교,28.55.241.118,e6:42:b8:8f:f7:f9
28365,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1968****,*************,*************,naver.com,무교,160.208.121.110,89:fd:91:dd:a5:4e
33195,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1968****,*************,*************,naver.com,불교,124.204.163.103,e6:08:d3:23:8f:08
39581,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1968****,*************,*************,naver.com,기독교,28.182.24.82,e4:61:3b:c3:70:7c
4224,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1968****,*************,*************,naver.com,불교,156.240.223.54,3f:bb:65:97:68:52
23913,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1968****,*************,*************,gmail.com,무교,143.189.40.102,e2:25:ef:56:ea:60
24723,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1968****,*************,*************,yahoo.com,무교,50.118.86.62,0f:36:8c:6a:57:bd
36413,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1968****,*************,*************,gmail.com,불교,194.48.76.117,50:b4:80:d8:6f:d7
3183,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1968****,*************,*************,gmail.com,무교,3.158.122.217,51:63:71:8c:c9:e8
36949,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1968****,*************,*************,naver.com,불교,115.51.116.123,e0:53:1d:3e:ae:31
39590,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1968****,*************,*************,yahoo.com,무교,48.127.95.89,07:36:d9:3a:44:7f
9828,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1968****,*************,*************,daum.net,무교,175.71.99.226,84:0e:ed:75:31:07
19069,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1968****,*************,*************,gmail.com,기독교,233.54.137.182,96:30:ed:f9:fc:eb
25114,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,naver.com,무교,76.127.104.134,d4:97:50:5d:23:26
25706,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,yahoo.com,무교,53.194.66.37,10:6f:8b:92:38:a8
28119,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1968****,*************,*************,naver.com,기독교,109.201.91.10,0c:0a:0f:bb:c8:b3
277,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1969****,*************,*************,gmail.com,천주교,209.140.165.245,b2:2e:a4:ae:fe:e1
