CORRECT LIST
['12982', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'B형', '1951****', '*************', '*************', 'daum.net', '무교', '164.222.180.218', '0a:ec:65:a7:b7:95']
['18636', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1991****', '*************', '*************', 'naver.com', '무교', '156.231.251.37', '19:df:4a:80:69:17']
['4514', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1991****', '*************', '*************', 'daum.net', '무교', '217.209.158.167', '5d:c3:2d:1e:21:50']
['25239', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1991****', '*************', '*************', 'naver.com', '무교', '243.201.184.51', '0e:ce:78:70:a0:17']
['18410', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1992****', '*************', '*************', 'daum.net', '무교', '192.93.24.148', '7c:b5:3c:54:25:ef']
['37914', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1992****', '*************', '*************', 'yahoo.com', '무교', '245.92.44.224', '69:59:71:86:1f:8d']
['27158', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1992****', '*************', '*************', 'daum.net', '기독교', '89.252.24.224', 'f4:e7:90:0b:2d:06']
['4378', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1993****', '*************', '*************', 'daum.net', '무교', '1.187.191.82', '35:4c:8e:3d:68:8f']
['10738', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1993****', '*************', '*************', 'yahoo.com', '무교', '70.215.129.222', '04:41:f8:dd:f6:18']
['18733', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1993****', '*************', '*************', 'naver.com', '무교', '194.202.41.116', 'f7:b4:f5:a9:7f:73']
['31108', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1993****', '*************', '*************', 'daum.net', '기독교', '43.41.66.227', '45:7e:dd:31:cd:f8']
['38415', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1993****', '*************', '*************', 'gmail.com', '무교', '195.209.34.82', 'c8:cd:99:d0:e2:e9']
['4455', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'naver.com', '무교', '51.64.210.11', '1e:f0:02:9f:f9:30']
['11623', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1994****', '*************', '*************', 'yahoo.com', '불교', '47.248.9.118', '0f:13:97:12:d2:30']
['19334', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'gmail.com', '무교', '157.19.141.73', 'fb:0c:7d:34:b8:f8']
['23660', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'daum.net', '천주교', '1.158.145.57', '61:12:60:cd:9d:3f']
['34020', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'naver.com', '불교', '199.174.85.120', '75:35:15:ea:7e:dc']
['36104', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1994****', '*************', '*************', 'daum.net', '무교', '224.64.103.135', '52:fa:58:0f:a3:6f']
['25248', '장**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'yahoo.com', '불교', '203.208.201.234', '40:2f:8e:04:c8:4e']
['7843', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1995****', '*************', '*************', 'daum.net', '무교', '180.97.219.130', 'd3:44:33:29:d8:3b']
['17138', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1995****', '*************', '*************', 'naver.com', '천주교', '131.48.1.99', '83:65:a4:14:04:d1']
['29302', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'yahoo.com', '천주교', '175.22.213.169', '5d:1c:cb:12:dc:e7']
['11639', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'daum.net', '무교', '2.191.128.185', 'c5:2f:5d:bc:f6:a2']
['30629', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'daum.net', '무교', '16.150.50.162', '65:35:1c:50:9f:c4']
['17231', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'daum.net', '무교', '76.102.34.60', '11:95:7d:1a:59:06']
['36680', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'gmail.com', '무교', '174.151.29.194', '1c:8e:cb:7e:ba:a4']
['25596', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'naver.com', '무교', '159.189.242.123', 'ca:3a:af:95:46:a3']
['9726', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'gmail.com', '불교', '137.40.202.27', 'cc:fc:c0:33:f0:32']
['29497', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'yahoo.com', '기독교', '212.210.45.245', 'dd:2a:68:33:75:5c']
['3679', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1996****', '*************', '*************', 'naver.com', '무교', '134.170.16.15', '84:58:19:6d:49:b7']
['14660', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1996****', '*************', '*************', 'naver.com', '기독교', '40.50.132.115', 'a0:53:82:09:34:e6']
['17209', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1996****', '*************', '*************', 'daum.net', '무교', '160.194.33.113', 'b6:5c:31:d7:f0:65']
['21384', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1996****', '*************', '*************', 'gmail.com', '무교', '213.156.249.94', 'af:de:e2:87:d6:86']
['38192', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1996****', '*************', '*************', 'gmail.com', '기독교', '158.231.235.122', 'ff:98:3e:2e:5e:71']
['38631', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1996****', '*************', '*************', 'gmail.com', '불교', '92.20.108.66', 'c7:84:1f:77:3c:11']
['12302', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'yahoo.com', '기독교', '167.118.55.204', '26:8d:17:fe:ef:a8']
['34225', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'naver.com', '무교', '152.3.91.216', 'e0:4d:50:71:49:a4']
['38951', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1996****', '*************', '*************', 'gmail.com', '불교', '19.171.27.62', '6a:6d:f7:47:22:08']
['11888', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1996****', '*************', '*************', 'daum.net', '무교', '6.22.162.89', '2f:19:07:2d:c4:61']
['17114', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'gmail.com', '무교', '158.202.240.240', 'ff:87:d7:b4:fe:7f']
['14209', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'A형', '1947****', '*************', '*************', 'daum.net', '불교', '9.11.235.107', '50:a1:f3:75:1c:73']
['30691', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'B형', '1947****', '*************', '*************', 'daum.net', '불교', '178.145.195.208', '6a:2d:dc:b7:79:e7']
['7182', '이**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'A형', '1951****', '*************', '*************', 'gmail.com', '기독교', '165.168.252.95', 'ef:ac:f5:9e:c4:70']
['28088', '이**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'A형', '1951****', '*************', '*************', 'naver.com', '무교', '173.139.164.255', '0e:ee:71:58:68:8b']
['14292', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'A형', '1953****', '*************', '*************', 'yahoo.com', '무교', '139.141.25.53', '05:73:8b:ca:91:fb']
['30628', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'AB형', '1953****', '*************', '*************', 'gmail.com', '무교', '76.243.229.81', '04:bb:46:82:34:d9']
['9727', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'A형', '1957****', '*************', '*************', 'daum.net', '불교', '218.113.52.180', '4e:ae:85:3e:5a:f2']
['2801', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'B형', '1958****', '*************', '*************', 'gmail.com', '불교', '206.38.201.160', '1f:a6:27:5f:b3:e7']
['5948', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'A형', '1958****', '*************', '*************', 'gmail.com', '불교', '33.191.165.237', '9c:e6:9c:19:63:8d']
['6595', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'B형', '1958****', '*************', '*************', 'daum.net', '무교', '40.126.178.12', '4e:07:72:44:91:71']
['33087', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'O형', '1958****', '*************', '*************', 'gmail.com', '기독교', '43.233.154.64', '05:ed:1b:8a:b3:7f']
['34352', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'B형', '1958****', '*************', '*************', 'naver.com', '무교', '204.231.157.132', 'fd:12:ac:ca:ac:46']
['35225', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'B형', '1958****', '*************', '*************', 'naver.com', '불교', '246.246.242.229', 'fa:86:2a:e2:fe:2d']
['10501', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'B형', '1964****', '*************', '*************', 'gmail.com', '무교', '17.218.128.87', '37:da:9d:ca:2a:6e']
['2892', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'B형', '1969****', '*************', '*************', 'gmail.com', '무교', '197.198.74.184', '16:f6:32:0c:e1:19']
['14447', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'A형', '1970****', '*************', '*************', 'naver.com', '기독교', '129.111.5.11', 'da:47:09:29:8f:ef']
['38118', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'A형', '1970****', '*************', '*************', 'gmail.com', '기독교', '36.49.169.39', 'ae:25:c0:5d:cd:37']
['30126', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'AB형', '1971****', '*************', '*************', 'naver.com', '기독교', '59.40.84.128', 'ef:2a:a5:60:d0:c9']
['25751', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'AB형', '1974****', '*************', '*************', 'gmail.com', '불교', '27.206.182.73', 'b1:0e:f8:a8:2f:da']
['17555', '이**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'A형', '1975****', '*************', '*************', 'daum.net', '무교', '106.145.131.13', 'e8:72:9e:a8:c9:e5']
['706', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'A형', '1985****', '*************', '*************', 'daum.net', '무교', '221.8.116.152', 'c6:b1:df:48:46:57']
['15995', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'O형', '1985****', '*************', '*************', 'naver.com', '무교', '86.251.161.145', 'f3:04:90:03:8e:02']
['7749', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'O형', '1986****', '*************', '*************', 'naver.com', '불교', '117.39.55.21', 'a0:70:f7:89:85:2e']
['32208', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'B형', '1986****', '*************', '*************', 'daum.net', '무교', '224.78.193.13', 'ec:93:51:eb:45:12']
['5415', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'O형', '1988****', '*************', '*************', 'daum.net', '무교', '100.182.66.221', '1a:d6:5b:cc:fb:28']
['28498', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'A형', '1988****', '*************', '*************', 'daum.net', '무교', '133.164.81.64', 'ed:39:f9:6e:05:3a']
['18445', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'A형', '1991****', '*************', '*************', 'daum.net', '천주교', '50.206.10.65', '8e:19:e1:f9:7f:82']
['33585', '김**', '남성', '[170.0, 180.0[', '[70.0, 80.0[', 'A형', '1991****', '*************', '*************', 'yahoo.com', '기독교', '21.33.64.86', '97:7f:9d:15:99:d5']
['5225', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'O형', '1995****', '*************', '*************', 'daum.net', '기독교', '237.226.231.74', 'ba:9c:71:9b:f9:2d']
['18120', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'A형', '1996****', '*************', '*************', 'yahoo.com', '불교', '36.209.153.40', '98:3f:0d:46:d4:0c']
['39350', '김**', '남성', '[160.0, 170.0[', '[70.0, 80.0[', 'O형', '1996****', '*************', '*************', 'daum.net', '무교', '239.170.11.46', '72:3d:60:46:b5:42']
total: 4378
correct: 814
percentage: 18.592964824120603%
