No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
22545,이덕택,남성,176.1,69.7,O형,19490829,010-6166-3925,hxa0zu,yahoo.com,기독교,세종대학교,예체능,3.76
22571,임희협,남성,171.6,65.5,B형,19951218,010-6156-5984,hi507n,naver.com,기독교,한양대학교,인문,3.78
22584,박희우,남성,170.7,67.7,A형,19780130,010-5088-6820,wd3ffr9udda11,daum.net,기독교,장로회신학대학교,의학,1.69
22586,권협우,남성,174.6,67.2,B형,19860816,010-9048-5756,y60kze8,gmail.com,불교,고려대학교,사회,3.83
22587,장현우,남성,181.3,69.1,O형,19770813,010-0759-2275,s1e4i1azrjdve,naver.com,무교,경희대학교,공학,0.92
22591,김준협,남성,169.8,66.0,A형,19650922,010-4561-0406,gdeai5c,gmail.com,무교,국민대학교,예체능,3.75
22592,김협지,남성,172.2,67.7,A형,19910319,010-1406-6965,oeuni6f,yahoo.com,무교,그리스도대학교,법학,3.9
22603,김현훈,남성,169.4,64.7,B형,19610416,010-6243-6496,fk53a6,yahoo.com,무교,한국성서대학교,공학,2.68
22615,최협정,여성,159.0,60.4,O형,19820327,010-5781-6328,znuhho,gmail.com,무교,숭실대학교,의학,2.7
22624,김희훈,남성,168.7,62.5,B형,19690725,010-8400-6648,mhybll0o84hge,naver.com,무교,성신여자대학교,공학,2.55
22635,신상훈,남성,169.3,67.4,B형,19681108,010-4840-4430,q02b62,daum.net,기독교,한국성서대학교,사회,0.55
22639,유석택,여성,159.6,51.9,O형,19800114,010-9217-9107,o5f52u0clsd7,yahoo.com,무교,서울과학기술대학교,인문,4.46
22644,김준택,남성,178.1,66.9,B형,19821028,010-5918-3113,cber86kz26xf,daum.net,무교,고려대학교,교육,2.33
22646,최성현,여성,166.4,49.2,A형,19550613,010-2889-6306,t9wavqpy,gmail.com,무교,숙명여자대학교,법학,2.85
22647,정석희,여성,160.0,59.1,O형,19820730,010-4445-5443,hhwr5m5cerb,daum.net,무교,한국체육대학교,의학,1.52
22697,신덕협,여성,155.5,52.5,O형,19540617,010-5556-9750,vl6x3m43c,naver.com,기독교,서경대학교,법학,0.34
22703,류남상,남성,161.9,73.6,B형,19820610,010-6269-1798,x77tetezkeh,gmail.com,불교,한영신학대학교,공학,4.29
22775,김상종,남성,174.3,59.8,O형,19920821,010-3585-5101,prxd2gc7,daum.net,무교,덕성자대학교,교육,4.2
22784,주준영,남성,171.5,71.4,AB형,19720404,010-5415-8373,e0lz90ht,yahoo.com,기독교,육군사관학교,예체능,1.7
22808,김택석,여성,160.1,51.2,A형,19900812,010-4161-4464,yt7x95pg,daum.net,무교,서울대학교,사회,0.97
22821,최희영,여성,161.9,59.7,AB형,19920110,010-7791-0555,eyi2ue0p5luz,daum.net,무교,성공회대학교,인문,4.48
22826,이준상,남성,165.2,64.6,A형,19530125,010-0741-0893,k8lsk1q4xm4ch,gmail.com,무교,서경대학교,인문,1.62
22828,김훈희,여성,150.7,50.4,B형,19840119,010-7845-9172,cbqlxu1,gmail.com,무교,장로회신학대학교,교육,2.67
22837,서지용,남성,162.3,67.6,O형,19570628,010-4561-3887,wth6vim,naver.com,천주교,광운대학교,교육,2.64
22849,지협준,여성,148.9,59.6,O형,19701110,010-9763-4085,mfs502bdcoxa,gmail.com,무교,홍익대학교,의학,3.31
22855,김우훈,남성,175.4,67.1,A형,19530305,010-3738-3360,ufzmkpaiqfg1,naver.com,무교,건국대학교,교육,0.16
22859,이성훈,여성,152.1,54.1,B형,19620505,010-7474-5592,nu7ywl,gmail.com,무교,서울대학교,사회,0.91
22860,류준용,남성,168.1,69.2,A형,19740611,010-4094-5967,knutu62e,yahoo.com,기독교,가톨릭대학교,자연,1.72
22862,이훈진,남성,167.1,67.7,O형,19790724,010-7021-6070,w7g4rfvel3kem,yahoo.com,무교,한국외국어대학교,예체능,0.02
22888,김협정,여성,146.0,52.8,B형,19600111,010-1883-5821,h5gqz8l,gmail.com,불교,광운대학교,의학,0.34
22890,김상영,여성,149.3,51.2,B형,19660328,010-2340-9815,swsxshir,naver.com,천주교,성균관대학교,법학,0.53
22898,손덕상,여성,153.6,52.3,A형,19630706,010-6151-2157,xk0sx4txboop,naver.com,무교,육군사관학교,예체능,4.06
22919,남현훈,남성,174.6,67.7,B형,19830511,010-7400-1566,bbhvtt,daum.net,무교,상명대학교,공학,4.43
22929,한서준,남성,171.5,67.2,B형,19560131,010-9603-9431,fn0k9d2,naver.com,불교,건국대학교,교육,1.05
22943,한택지,여성,148.3,65.0,O형,19910206,010-9707-9664,yhpe834i,gmail.com,무교,성균관대학교,교육,0.3
22944,박영은,남성,172.2,68.5,O형,19850322,010-7923-6694,gkervsnq,daum.net,무교,한양대학교,인문,3.68
22958,성택현,여성,150.2,57.6,O형,19670929,010-4190-0740,ms3tdmq96,yahoo.com,기독교,명지대학교,예체능,3.98
22986,사준서,남성,176.0,66.6,B형,19790224,010-4375-4737,wi4zisod9cqtj,gmail.com,무교,이화여자대학,자연,0.42
22995,김석용,여성,165.3,56.3,O형,19520920,010-6109-9800,lsezza6mt,gmail.com,천주교,삼육대학교,자연,4.39
23043,김남덕,남성,168.1,72.9,B형,19680622,010-7493-3359,vn77i2koj,gmail.com,무교,숭실대학교,사회,4.13
23055,구종훈,남성,171.1,71.5,B형,19690904,010-5091-1695,sb9zjtncmzzb,daum.net,무교,한국성서대학교,의학,1.24
23059,이서준,남성,168.0,62.8,A형,19830609,010-5958-9660,t9374460v91,daum.net,기독교,추계예술대학교,예체능,2.97
23062,문훈상,여성,154.8,51.8,O형,19860728,010-7478-7316,ognz35c,naver.com,무교,동덕여자대학교,자연,1.39
23063,구훈택,여성,154.0,59.2,B형,19880803,010-1735-8533,wdguyppxvbi9p,daum.net,불교,한국예술종합학교,인문,0.16
23070,김남우,남성,164.6,61.3,A형,19761105,010-5065-1344,yg50zzm6j,gmail.com,무교,장로회신학대학교,예체능,0.72
23078,박남석,여성,166.4,55.8,AB형,19860613,010-6648-3787,wz3qn02eisto,gmail.com,기독교,한국외국어대학교,의학,2.92
23082,이은준,남성,168.3,64.9,O형,19620324,010-9373-1670,s1u4bsohw,naver.com,불교,삼육대학교,의학,3.59
23096,정훈은,남성,160.9,67.4,AB형,19720109,010-0380-1748,fd82hgg9e,yahoo.com,무교,성균관대학교,자연,0.41
23098,정종덕,남성,173.3,63.5,A형,19501006,010-4179-5640,zfp9gi,yahoo.com,기독교,성신여자대학교,예체능,4.21
23112,최종진,여성,151.0,51.3,O형,19760629,010-4950-1833,bepbk30emq57,daum.net,무교,서울대학교,공학,3.94
23120,류성준,여성,158.5,53.5,A형,19541211,010-2827-1871,f7s7ajy,yahoo.com,무교,서강대학교,예체능,4.12
23123,조택훈,남성,163.9,73.2,AB형,19750817,010-2465-7181,pe72qjsp5q12,yahoo.com,무교,이화여자대학,의학,2.1
23135,김지남,남성,170.1,61.5,A형,19900601,010-0998-0331,uow7btvvlve6,yahoo.com,무교,육군사관학교,인문,1.07
23138,박택정,여성,151.4,55.0,A형,19631118,010-4892-5853,i46t3h3n8r,daum.net,불교,명지대학교,사회,0.39
23141,이남훈,여성,159.7,47.1,B형,19671006,010-6178-5508,yerehb5eh3,naver.com,무교,총신대학교,공학,2.38
23148,박덕상,남성,163.1,64.6,B형,19810611,010-6712-8995,exbsnh,daum.net,불교,경희대학교,공학,4.32
23168,김영지,남성,171.4,66.3,A형,19590118,010-8039-0981,jzyuf7b,naver.com,무교,성신여자대학교,예체능,1.05
23185,박은남,여성,159.1,57.4,O형,19631006,010-8797-5314,bhwcbxw,yahoo.com,불교,광운대학교,자연,1.53
23216,최종남,남성,160.6,64.5,B형,19721030,010-0530-4213,thdtfcgdve9,naver.com,무교,삼육대학교,자연,0.81
23223,김지현,남성,165.9,66.8,B형,19660728,010-4328-8909,sqtvn6vhpk417,yahoo.com,기독교,가톨릭대학교,법학,3.13
23277,김훈준,남성,164.5,66.3,B형,19460601,010-0062-6492,hyptj4kl9va,gmail.com,기독교,세종대학교,의학,0.78
23279,윤준훈,여성,158.7,55.4,O형,19510321,010-5318-1702,vmwfoy,daum.net,기독교,한국성서대학교,인문,3.59
23281,맹지현,여성,149.7,58.4,A형,19940909,010-9825-7850,rc4vkl26w,gmail.com,기독교,감리교신학대학교,교육,0.23
23301,윤훈우,여성,161.9,55.2,A형,19881125,010-5142-3267,svzpo2k5,gmail.com,무교,이화여자대학,법학,2.7
23316,진훈용,여성,150.6,49.4,B형,19770815,010-2901-2342,tnggrdf2,daum.net,무교,성신여자대학교,사회,0.17
23322,송우남,여성,151.8,61.6,A형,19890706,010-6838-6744,txmyxodfm,yahoo.com,무교,한국체육대학교,사회,2.36
23323,이덕지,여성,161.9,55.1,O형,19910110,010-2209-2021,bhyy56ts,gmail.com,무교,추계예술대학교,인문,1.16
23325,김종남,여성,163.8,48.1,O형,19650320,010-3954-5623,vdkv61i0,daum.net,무교,성균관대학교,교육,2.43
23326,김덕현,여성,147.7,54.5,A형,19781203,010-8065-9026,m9uisz2sx3s,daum.net,불교,숙명여자대학교,의학,2.5
23349,박택성,남성,168.1,68.7,B형,19950611,010-8429-0579,nn7s9ba,daum.net,천주교,한국방송통신대학교,자연,1.31
23389,원지은,여성,156.4,54.4,O형,19750415,010-3733-1556,feptth59t2ltv,gmail.com,불교,그리스도대학교,예체능,4.15
23401,이은용,여성,152.2,58.9,A형,19500226,010-1468-1771,ihz191qmt6q6,daum.net,무교,중앙대학교,교육,2.13
23402,전성우,남성,172.2,66.8,AB형,19850412,010-8118-1187,oq5j784t,daum.net,무교,한국방송통신대학교,교육,1.17
23411,홍종훈,남성,169.4,69.3,AB형,19920402,010-5911-0129,h0ugmo79wa,daum.net,무교,육군사관학교,법학,0.96
23414,서택상,남성,172.5,63.5,A형,19470712,010-8703-2536,gbxqje,naver.com,불교,서경대학교,인문,2.1
23416,강은정,남성,167.9,72.6,B형,19850620,010-8974-5573,wmhmyzx2y,yahoo.com,천주교,한성대학교,사회,1.33
23421,조성현,여성,152.4,55.0,O형,19951216,010-0430-5620,q14155hgo5l,naver.com,무교,한영신학대학교,자연,4.42
23432,김진상,여성,150.8,65.5,B형,19820601,010-4219-4275,h3d5gxdiqlew,daum.net,무교,장로회신학대학교,인문,2.04
23435,김준진,여성,157.3,52.6,B형,19740801,010-9005-0406,nam8gz0rfh3,naver.com,기독교,한국체육대학교,예체능,1.78
23465,최진택,여성,149.2,46.8,O형,19500729,010-1379-1302,rj8bqi,yahoo.com,불교,서경대학교,예체능,2.72
23467,김준희,남성,164.7,64.2,B형,19560323,010-4377-2877,rcjm2oe,daum.net,무교,경희대학교,교육,2.07
23469,김용덕,여성,149.6,54.9,B형,19890808,010-6865-3809,lv1il8jkq,daum.net,무교,경희대학교,교육,2.05
23472,장남종,여성,150.7,54.7,A형,19621022,010-1131-1801,d767dsxp,gmail.com,무교,동국대학교,의학,4.31
23477,김지협,여성,156.0,56.8,B형,19790810,010-7973-6473,bn6r03z3xnbih,gmail.com,천주교,동국대학교,자연,3.47
23498,우용은,여성,151.6,56.4,A형,19800727,010-4768-3129,dtmdol32q9kzz,naver.com,무교,국민대학교,인문,2.92
23517,노지협,남성,157.0,69.9,A형,19560604,010-4296-1844,hw0d5rs,gmail.com,천주교,한국성서대학교,사회,0.16
23518,이현성,여성,155.7,65.8,B형,19800415,010-0159-8649,o1sxjhgx,naver.com,불교,한국예술종합학교,의학,1.39
23520,김지협,여성,144.6,53.9,AB형,19800202,010-3726-4851,qfsrmd4rmkwd,yahoo.com,불교,홍익대학교,자연,4.41
23525,송서상,여성,157.0,58.3,O형,19670812,010-0462-8837,imu7qao,daum.net,무교,동국대학교,사회,3.01
23544,임상정,여성,154.6,55.3,O형,19510715,010-0974-6054,vcj8gn4viowru,naver.com,기독교,서울시립대학교,사회,2.94
23545,김우은,남성,162.1,66.5,O형,19610603,010-1951-9156,tvxhf19z9,daum.net,기독교,숭실대학교,교육,2.14
23552,장은협,남성,166.8,71.0,B형,19591129,010-4845-4071,fa13m8dekby,daum.net,불교,삼육대학교,사회,2.3
23572,김성지,여성,156.6,58.4,A형,19670824,010-6613-4596,k0lchgiqy,gmail.com,무교,한국외국어대학교,의학,0.48
23574,안지성,여성,149.2,49.7,O형,19711115,010-4465-9701,n6144h7yggurp,yahoo.com,무교,홍익대학교,사회,2.95
23577,조준지,여성,164.0,50.0,B형,19670627,010-2668-3799,c6pbp7q7,naver.com,무교,연세대학교,사회,3.21
23595,이덕협,남성,167.4,66.2,B형,19760220,010-2840-8112,vj2tesqe,daum.net,무교,총신대학교,인문,2.51
23604,김서택,남성,168.3,67.9,B형,19621012,010-3122-2657,m7znup8085a,yahoo.com,기독교,장로회신학대학교,인문,1.72
23606,정준우,여성,170.7,52.6,B형,19881029,010-4921-5230,frlvosn1,daum.net,무교,성신여자대학교,공학,0.19
23609,이남희,남성,166.8,62.4,B형,19580622,010-5554-2075,l3iwz00pqbgn,daum.net,무교,서울과학기술대학교,예체능,2.07
23611,김용지,남성,175.1,59.0,O형,19600302,010-0175-7407,rm9n51nsz,daum.net,무교,명지대학교,인문,3.05
23614,배준희,여성,164.1,55.8,O형,19460703,010-1671-3973,oks623etvn,yahoo.com,무교,한양대학교,인문,3.29
23629,이우준,남성,175.5,65.9,O형,19760425,010-6191-3622,bztk0pyexif1,daum.net,불교,명지대학교,사회,2.77
23649,변택성,여성,155.4,56.9,A형,19960329,010-1784-2070,p2olt4ts6,daum.net,무교,성균관대학교,교육,3.57
23653,최지용,여성,148.5,51.7,O형,19770926,010-7006-6776,itbutfw0o9,daum.net,무교,그리스도대학교,공학,3.77
23666,강희준,여성,153.7,52.9,B형,19670807,010-1944-9595,w8hjpsc,daum.net,무교,육군사관학교,인문,4.44
23696,장훈준,여성,160.0,50.9,A형,19590828,010-0069-3640,eoie65x2vpdp,gmail.com,무교,동덕여자대학교,교육,4.25
23698,오지석,여성,149.6,60.4,B형,19710330,010-7461-6052,k1411o,gmail.com,무교,서울여자대학교,법학,0.74
23710,김서정,남성,167.7,68.0,A형,19481123,010-5252-7818,ka57ozwq3u,yahoo.com,기독교,건국대학교,의학,1.92
23745,박영희,여성,154.5,61.9,O형,19940118,010-8135-3420,j60bwmr,gmail.com,불교,세종대학교,법학,1.1
23756,이훈희,여성,157.6,55.8,B형,19551014,010-6373-5163,w7q3dwn9,daum.net,무교,성균관대학교,법학,1.73
23757,연종희,여성,161.5,53.8,AB형,19700112,010-9294-6093,d3sk6wd,yahoo.com,기독교,서경대학교,예체능,3.14
23792,김훈영,여성,155.2,55.5,B형,19540712,010-3805-1221,dkn5cjyz,gmail.com,기독교,명지대학교,법학,1.98
23809,김훈서,여성,151.6,57.6,B형,19540918,010-7953-3265,k8il07jg1dk3h,yahoo.com,무교,서울기독대학교,예체능,1.48
23812,김은영,여성,151.6,57.5,A형,19720510,010-7030-5357,yyqrul03,gmail.com,무교,상명대학교,인문,3.23
23832,이협지,남성,160.1,60.3,A형,19660529,010-8910-5075,cnnthkc89,daum.net,기독교,한성대학교,교육,1.41
23875,조석준,여성,148.5,60.0,A형,19570113,010-7739-5795,a941n53o,daum.net,기독교,한국성서대학교,공학,3.54
23885,배지서,남성,163.5,60.2,O형,19710807,010-5401-7498,sgk13pk3ldk7,daum.net,무교,성균관대학교,법학,1.79
23894,이진서,여성,151.2,53.2,O형,19770530,010-0599-4653,a9zknlk6,gmail.com,무교,한국성서대학교,예체능,3.04
23901,송덕정,남성,164.5,67.7,B형,19950618,010-4447-5555,q4royi1eyg,yahoo.com,기독교,한국성서대학교,사회,0.41
23913,김종성,여성,156.0,60.7,AB형,19760119,010-9362-8755,pohm4zuq,naver.com,무교,한영신학대학교,법학,0.11
23926,문서훈,남성,166.9,64.6,A형,19630303,010-8720-4364,m1vug7x,naver.com,천주교,서강대학교,교육,3.93
23929,정현지,여성,153.2,52.2,A형,19530202,010-5027-7524,mgzu0ihn,gmail.com,기독교,총신대학교,사회,0.75
23943,김상성,남성,168.1,65.1,A형,19510224,010-2111-0199,g2d4u84zk,gmail.com,불교,서울여자대학교,인문,4.14
23957,이정현,남성,182.5,62.8,A형,19940913,010-1087-2597,xxeelx,yahoo.com,무교,홍익대학교,사회,2.58
23965,김남훈,남성,169.8,68.2,B형,19480711,010-1164-1741,j66sgg91w4,gmail.com,무교,광운대학교,의학,2.51
23980,이석남,남성,174.9,70.9,A형,19620103,010-3678-5384,mhr1fvyv8e,gmail.com,무교,총신대학교,법학,3.79
23982,강용협,여성,152.3,51.1,O형,19520404,010-0979-8034,vafu16ti,daum.net,무교,삼육대학교,사회,3.78
23998,엄현훈,여성,155.2,57.8,A형,19600501,010-5408-4875,spado8dsus,gmail.com,무교,장로회신학대학교,교육,1.46
24011,송은우,남성,170.8,69.5,B형,19680208,010-9343-0150,fk70xhlaml,naver.com,무교,동덕여자대학교,자연,1.65
24044,조협서,여성,160.3,55.0,AB형,19910704,010-3211-7338,noxeno766,daum.net,무교,경희대학교,예체능,2.7
24054,박훈영,여성,158.6,50.7,B형,19641014,010-1738-7536,v81d1ojid,yahoo.com,무교,한국체육대학교,자연,3.34
24075,한훈종,남성,171.6,66.0,AB형,19700930,010-0317-5402,f2bjcxwgfkim,gmail.com,무교,세종대학교,자연,0.11
24076,조은우,여성,159.9,52.5,A형,19801101,010-5833-3645,e50uuwxtgfuin,yahoo.com,기독교,서울과학기술대학교,사회,3.76
24088,조성협,여성,153.1,64.9,A형,19820411,010-6842-8363,rzuclt0g2v1,naver.com,무교,성공회대학교,공학,1.97
24098,박협준,남성,170.4,66.3,O형,19650701,010-9493-8829,hi4h4ia0i,naver.com,기독교,한국방송통신대학교,법학,3.36
24115,오덕준,남성,176.8,61.3,AB형,19761213,010-5767-8825,yhzlp18qe9hp,yahoo.com,불교,서울대학교,법학,4.43
24125,이지진,남성,168.7,64.9,O형,19890929,010-7365-7745,rvh0xyk,gmail.com,무교,경기대학교,인문,3.36
24142,이은훈,남성,162.0,63.7,A형,19531128,010-0804-0458,wv30awx,naver.com,불교,숙명여자대학교,공학,4.24
24150,류우덕,여성,159.2,57.0,A형,19680705,010-4581-1605,wv52j0x7dstig,yahoo.com,무교,명지대학교,공학,2.14
24151,조희지,여성,152.7,53.2,A형,19551114,010-9257-0045,jyub3dml7g6,naver.com,무교,숭실대학교,교육,1.78
24169,오덕지,여성,159.2,58.9,A형,19890705,010-3567-3489,wsqgfa,gmail.com,기독교,육군사관학교,공학,1.14
24190,김훈지,여성,153.2,55.7,B형,19900829,010-3774-0588,rzyh24m,naver.com,무교,숙명여자대학교,교육,1.83
24210,이석준,여성,157.9,56.8,A형,19490802,010-4963-4274,rixl2d9,naver.com,천주교,고려대학교,예체능,2.77
24216,장종협,남성,169.4,75.1,A형,19730619,010-9732-2761,nsrc20xzsd4,yahoo.com,무교,연세대학교,의학,1.34
24230,조은지,남성,173.8,67.9,B형,19900904,010-7851-4748,hpwmnga,daum.net,불교,그리스도대학교,공학,1.77
24260,서협현,여성,155.7,55.5,O형,19601230,010-1101-9775,x0pyw16b61eow,gmail.com,무교,서울교육대학교,법학,0.63
24263,박석용,여성,160.9,55.8,A형,19680923,010-5357-8833,ppkpe7otdma,yahoo.com,무교,서울대학교,교육,2.31
24307,이우준,여성,147.0,54.3,O형,19800909,010-3301-2921,wg33kf,daum.net,무교,명지대학교,예체능,2.88
24311,김희협,남성,174.8,66.5,B형,19941104,010-4211-4934,fewvatdv,daum.net,불교,성공회대학교,예체능,0.15
24349,손준훈,여성,165.3,58.2,O형,19691121,010-9434-6572,b04kejrhg,gmail.com,불교,서울교육대학교,인문,1.32
24351,홍종지,남성,157.6,71.9,A형,19610823,010-6237-8669,ex2w8w9w,yahoo.com,불교,경기대학교,공학,1.78
24377,신지덕,남성,174.8,62.4,B형,19720220,010-2416-4589,zcqg4g6bsa0,naver.com,천주교,경기대학교,자연,3.66
24387,최우진,남성,164.9,60.5,O형,19660704,010-2610-3984,o3n7cjrao2oiz,naver.com,기독교,성균관대학교,예체능,2.43
24396,김택정,남성,173.9,70.4,A형,19820428,010-5987-3074,vt04ghd,yahoo.com,기독교,총신대학교,인문,4.45
24398,김용훈,남성,170.2,70.8,A형,19770819,010-7076-3768,qmae58,naver.com,무교,세종대학교,교육,1.29
24406,이덕영,남성,172.7,64.5,B형,19610522,010-3137-8169,z61kbqvao7,gmail.com,무교,동국대학교,교육,2.34
24415,양상석,남성,175.7,68.4,B형,19660608,010-3203-0643,jma9owzlbl,yahoo.com,불교,성신여자대학교,인문,4.01
24422,김정지,남성,168.6,64.5,B형,19880719,010-6035-3175,odoi0r2j,naver.com,무교,연세대학교,자연,4.17
24441,조현상,여성,152.3,58.5,B형,19790612,010-1107-9639,itez6j6zj,daum.net,기독교,KAIST,교육,2.95
