No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
22019,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1979****,*************,*************,daum.net,기독교,홍익대학교,자연,3.9
30145,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1979****,*************,*************,naver.com,불교,숙명여자대학교,자연,0.14
76445,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1979****,*************,*************,yahoo.com,기독교,광운대학교,법학,0.8
96269,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1979****,*************,*************,naver.com,기독교,서울기독대학교,예체능,3.29
19458,임**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1979****,*************,*************,naver.com,무교,숭실대학교,법학,0.67
47457,임**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1979****,*************,*************,yahoo.com,무교,가톨릭대학교,예체능,0.6
63167,임**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1979****,*************,*************,daum.net,불교,세종대학교,의학,4.44
23520,김**,여성,"[140.6, 150.0[","[50.0, 60.0[",AB형,1980****,*************,*************,yahoo.com,불교,홍익대학교,자연,4.41
30466,김**,여성,"[140.6, 150.0[","[50.0, 60.0[",A형,1980****,*************,*************,gmail.com,기독교,한양대학교,사회,3.05
53719,김**,여성,"[140.6, 150.0[","[50.0, 60.0[",AB형,1980****,*************,*************,yahoo.com,무교,홍익대학교,의학,4.03
6295,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1980****,*************,*************,daum.net,무교,장로회신학대학교,교육,1.81
14789,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1980****,*************,*************,yahoo.com,천주교,가톨릭대학교,공학,3.76
28374,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1980****,*************,*************,daum.net,기독교,세종대학교,교육,3.93
30709,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,daum.net,기독교,광운대학교,공학,4.48
31026,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1980****,*************,*************,gmail.com,무교,서울과학기술대학교,교육,1.44
50127,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,gmail.com,기독교,경기대학교,의학,2.08
54905,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,gmail.com,불교,명지대학교,자연,2.38
60724,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,daum.net,무교,숭실대학교,공학,4.08
62502,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1980****,*************,*************,gmail.com,기독교,한국성서대학교,교육,0.38
67194,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,gmail.com,불교,한성대학교,의학,4.2
67540,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,naver.com,기독교,서강대학교,예체능,4.05
71184,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1980****,*************,*************,yahoo.com,불교,KAIST,교육,2.06
82812,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1980****,*************,*************,gmail.com,무교,서울교육대학교,자연,1.85
99659,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,yahoo.com,기독교,한국외국어대학교,법학,1.79
6615,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1980****,*************,*************,yahoo.com,무교,한국방송통신대학교,의학,3.96
9439,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1980****,*************,*************,yahoo.com,무교,상명대학교,사회,2.17
33779,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",A형,1980****,*************,*************,gmail.com,기독교,한국체육대학교,공학,4.34
47882,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1980****,*************,*************,yahoo.com,불교,연세대학교,의학,4.13
99729,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1980****,*************,*************,gmail.com,무교,서울교육대학교,사회,3.66
21487,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1980****,*************,*************,gmail.com,기독교,서울여자대학교,공학,0.52
29022,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,daum.net,무교,동덕여자대학교,인문,3.28
56740,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1980****,*************,*************,yahoo.com,불교,동덕여자대학교,공학,1.28
70968,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,yahoo.com,무교,연세대학교,법학,4.1
3614,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1980****,*************,*************,yahoo.com,무교,홍익대학교,교육,4.3
15605,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1980****,*************,*************,gmail.com,불교,숭실대학교,사회,1.81
26570,박**,남성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1980****,*************,*************,naver.com,불교,경희대학교,사회,2.9
3365,유**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,gmail.com,무교,덕성자대학교,예체능,1.39
16701,유**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1980****,*************,*************,yahoo.com,기독교,연세대학교,예체능,1.6
22639,유**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1980****,*************,*************,yahoo.com,무교,서울과학기술대학교,인문,4.46
18987,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,gmail.com,불교,성균관대학교,자연,1.4
34190,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1980****,*************,*************,daum.net,기독교,성공회대학교,인문,3.96
41015,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,gmail.com,불교,경희대학교,예체능,0.95
47773,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1980****,*************,*************,daum.net,불교,장로회신학대학교,사회,0.72
50844,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1980****,*************,*************,daum.net,무교,육군사관학교,법학,0.81
62604,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,daum.net,불교,성공회대학교,의학,3
54533,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1980****,*************,*************,yahoo.com,불교,서울시립대학교,교육,2.59
67081,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1980****,*************,*************,daum.net,천주교,덕성자대학교,공학,0.82
88706,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1980****,*************,*************,yahoo.com,기독교,숙명여자대학교,공학,0.71
15398,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1980****,*************,*************,daum.net,불교,추계예술대학교,법학,2.63
24076,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1980****,*************,*************,yahoo.com,기독교,서울과학기술대학교,사회,3.76
97230,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1980****,*************,*************,daum.net,무교,한양대학교,의학,0.25
34590,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1981****,*************,*************,gmail.com,무교,한국성서대학교,법학,3.52
80370,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1981****,*************,*************,daum.net,기독교,건국대학교,사회,3.76
89059,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,naver.com,무교,그리스도대학교,의학,1.93
16167,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,yahoo.com,무교,명지대학교,인문,3.69
17486,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,gmail.com,무교,총신대학교,교육,2.05
32471,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,gmail.com,기독교,성신여자대학교,법학,4.15
37475,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,naver.com,기독교,성균관대학교,예체능,2.75
48562,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,yahoo.com,무교,광운대학교,자연,1.98
73917,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,naver.com,불교,서강대학교,자연,2.57
77449,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,daum.net,불교,동덕여자대학교,교육,3.51
30468,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1981****,*************,*************,daum.net,천주교,광운대학교,인문,1.09
63172,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1981****,*************,*************,gmail.com,불교,성균관대학교,공학,4.43
75362,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1981****,*************,*************,naver.com,무교,가톨릭대학교,사회,4.47
39001,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,daum.net,기독교,이화여자대학,인문,0.87
41627,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1981****,*************,*************,naver.com,기독교,성균관대학교,의학,3.06
75299,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,yahoo.com,무교,한국외국어대학교,법학,0.05
12160,박**,남성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1981****,*************,*************,daum.net,천주교,성신여자대학교,공학,1.08
82323,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1981****,*************,*************,yahoo.com,무교,추계예술대학교,사회,3.42
93208,박**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1981****,*************,*************,yahoo.com,무교,이화여자대학,인문,1.82
12893,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,yahoo.com,천주교,총신대학교,공학,4.07
30374,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,daum.net,무교,홍익대학교,자연,1.66
41982,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,naver.com,무교,이화여자대학,인문,2.45
47998,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,daum.net,불교,한국성서대학교,공학,2.09
51935,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,daum.net,불교,한국성서대학교,공학,2.61
67833,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,daum.net,무교,장로회신학대학교,공학,3.76
68069,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1981****,*************,*************,gmail.com,무교,고려대학교,교육,0.01
79539,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,yahoo.com,천주교,총신대학교,법학,1.09
81106,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1981****,*************,*************,naver.com,기독교,숙명여자대학교,예체능,0.79
89307,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,daum.net,기독교,덕성자대학교,의학,3.14
4799,이**,남성,"[160.0, 170.0[","[50.0, 60.0[",O형,1981****,*************,*************,yahoo.com,무교,추계예술대학교,사회,2.07
19129,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1981****,*************,*************,naver.com,기독교,홍익대학교,법학,1.27
85746,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1981****,*************,*************,daum.net,기독교,서울시립대학교,법학,2.6
16100,임**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,gmail.com,기독교,국민대학교,법학,2.64
92077,임**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1981****,*************,*************,gmail.com,무교,숭실대학교,법학,3.42
97254,임**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1981****,*************,*************,naver.com,무교,고려대학교,공학,1.15
44072,임**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1981****,*************,*************,daum.net,무교,한국외국어대학교,사회,2.55
67385,임**,남성,"[160.0, 170.0[","[50.0, 60.0[",O형,1981****,*************,*************,naver.com,무교,고려대학교,법학,2.64
88592,임**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1981****,*************,*************,gmail.com,불교,한성대학교,인문,2.72
9721,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1982****,*************,*************,naver.com,기독교,덕성자대학교,자연,0.2
11711,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1982****,*************,*************,yahoo.com,무교,숭실대학교,자연,3.13
28152,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1982****,*************,*************,daum.net,불교,서울시립대학교,교육,3.11
28184,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1982****,*************,*************,daum.net,무교,감리교신학대학교,사회,1.4
42372,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1982****,*************,*************,daum.net,무교,동덕여자대학교,의학,3.24
48675,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1982****,*************,*************,naver.com,무교,한양대학교,교육,1.33
50167,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1982****,*************,*************,daum.net,무교,서울대학교,자연,1.05
76192,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1982****,*************,*************,daum.net,기독교,추계예술대학교,예체능,3.32
79968,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1982****,*************,*************,gmail.com,불교,서울시립대학교,의학,0.05
83795,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1982****,*************,*************,gmail.com,기독교,명지대학교,교육,0.81
93696,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1982****,*************,*************,daum.net,무교,성균관대학교,의학,0.27
9668,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",O형,1982****,*************,*************,naver.com,불교,이화여자대학,인문,3.61
29555,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1982****,*************,*************,gmail.com,기독교,육군사관학교,공학,1.5
34672,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1982****,*************,*************,naver.com,무교,동국대학교,예체능,4.49
87191,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1982****,*************,*************,naver.com,무교,한성대학교,예체능,3.74
34113,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1982****,*************,*************,daum.net,천주교,한영신학대학교,법학,0.09
52145,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1982****,*************,*************,gmail.com,무교,한영신학대학교,공학,2.58
60059,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1982****,*************,*************,naver.com,기독교,삼육대학교,사회,2.45
15672,서**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1982****,*************,*************,daum.net,무교,장로회신학대학교,예체능,2.19
66825,서**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1982****,*************,*************,daum.net,무교,한국방송통신대학교,교육,2.13
78174,서**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1982****,*************,*************,daum.net,불교,성신여자대학교,교육,2.09
7563,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1982****,*************,*************,gmail.com,불교,이화여자대학,사회,1.61
29375,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1982****,*************,*************,naver.com,무교,서경대학교,자연,1.68
30756,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1982****,*************,*************,daum.net,무교,서강대학교,자연,2.06
39171,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1982****,*************,*************,gmail.com,불교,중앙대학교,사회,3.84
