No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
38037,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1976****,*************,*************,naver.com,무교,명지대학교,법학,0.48
38131,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1976****,*************,*************,daum.net,불교,서울여자대학교,자연,3.87
9780,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1976****,*************,*************,yahoo.com,불교,숙명여자대학교,의학,0.11
12259,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1976****,*************,*************,gmail.com,무교,한국외국어대학교,자연,1.2
12713,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1976****,*************,*************,naver.com,무교,서울시립대학교,예체능,0.6
22109,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1976****,*************,*************,gmail.com,불교,감리교신학대학교,인문,1.11
22740,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1976****,*************,*************,daum.net,불교,국민대학교,의학,0.74
23928,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1976****,*************,*************,naver.com,기독교,육군사관학교,사회,0.37
25062,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",A형,1976****,*************,*************,daum.net,무교,감리교신학대학교,교육,3
8798,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1976****,*************,*************,yahoo.com,무교,KAIST,인문,1.23
22414,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1976****,*************,*************,daum.net,천주교,성신여자대학교,자연,3.23
24756,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1976****,*************,*************,daum.net,기독교,한성대학교,예체능,2.59
26561,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1976****,*************,*************,daum.net,불교,감리교신학대학교,의학,0.95
14925,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1976****,*************,*************,daum.net,천주교,한국외국어대학교,예체능,2.25
29786,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1976****,*************,*************,naver.com,무교,서경대학교,인문,3.78
34200,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1976****,*************,*************,naver.com,기독교,감리교신학대학교,법학,0.18
36704,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1976****,*************,*************,yahoo.com,불교,한국체육대학교,자연,0.93
5196,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1976****,*************,*************,daum.net,무교,중앙대학교,자연,0.57
15023,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1976****,*************,*************,gmail.com,불교,서울여자대학교,인문,3.24
29920,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1976****,*************,*************,gmail.com,무교,한국방송통신대학교,법학,3.84
34869,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1976****,*************,*************,yahoo.com,무교,이화여자대학,예체능,0.24
37640,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1976****,*************,*************,naver.com,기독교,고려대학교,의학,2.4
37944,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1976****,*************,*************,gmail.com,불교,KAIST,공학,2.28
16040,정**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1976****,*************,*************,naver.com,기독교,서울여자대학교,예체능,2.3
31307,정**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1976****,*************,*************,yahoo.com,무교,서울시립대학교,사회,0.19
39355,정**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1976****,*************,*************,gmail.com,무교,가톨릭대학교,사회,2.17
13567,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1976****,*************,*************,naver.com,기독교,성신여자대학교,의학,3.12
18687,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1976****,*************,*************,gmail.com,기독교,한국예술종합학교,사회,3.25
26505,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1976****,*************,*************,naver.com,무교,서울교육대학교,교육,1.04
8460,최**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1976****,*************,*************,gmail.com,무교,KAIST,자연,1.33
10574,최**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1976****,*************,*************,gmail.com,무교,한국성서대학교,법학,2.74
36682,최**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1976****,*************,*************,gmail.com,불교,광운대학교,법학,1.94
9402,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1977****,*************,*************,yahoo.com,불교,명지대학교,자연,3.8
10810,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1977****,*************,*************,naver.com,무교,한국외국어대학교,인문,1.47
24235,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1977****,*************,*************,yahoo.com,무교,장로회신학대학교,법학,3.78
26825,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1977****,*************,*************,yahoo.com,무교,이화여자대학,자연,1.67
2273,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,gmail.com,무교,한국예술종합학교,공학,1.78
2885,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,gmail.com,불교,성신여자대학교,의학,2.11
6742,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,yahoo.com,불교,서울교육대학교,자연,0.82
8309,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,yahoo.com,불교,성공회대학교,공학,1.53
8487,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,daum.net,무교,명지대학교,공학,3.84
8918,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,naver.com,무교,장로회신학대학교,사회,0.13
10551,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,daum.net,무교,서울교육대학교,교육,0.22
10742,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,gmail.com,불교,동국대학교,예체능,0.16
17677,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,naver.com,무교,장로회신학대학교,인문,3.63
17902,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,gmail.com,불교,연세대학교,의학,4.12
20585,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,daum.net,기독교,고려대학교,공학,1.86
23433,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,gmail.com,무교,한성대학교,자연,4.06
24578,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,yahoo.com,천주교,서울기독대학교,자연,2.62
26221,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1977****,*************,*************,naver.com,기독교,동덕여자대학교,의학,2.42
28953,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,yahoo.com,무교,그리스도대학교,예체능,0.92
33664,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,daum.net,불교,고려대학교,공학,4.08
10503,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1977****,*************,*************,naver.com,천주교,국민대학교,교육,2.84
18346,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1977****,*************,*************,yahoo.com,무교,서울대학교,의학,1.02
21421,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1977****,*************,*************,gmail.com,무교,한국성서대학교,법학,4.35
24482,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1977****,*************,*************,gmail.com,기독교,서울기독대학교,자연,2.34
33102,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1977****,*************,*************,gmail.com,기독교,추계예술대학교,의학,2.81
10622,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,naver.com,무교,건국대학교,법학,2.11
17680,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,gmail.com,무교,이화여자대학,예체능,4.47
24119,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,daum.net,무교,중앙대학교,사회,3.25
9315,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1977****,*************,*************,gmail.com,기독교,동덕여자대학교,자연,2.83
37314,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1977****,*************,*************,daum.net,무교,삼육대학교,의학,1.77
38957,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1977****,*************,*************,yahoo.com,기독교,그리스도대학교,사회,2.37
1708,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,gmail.com,무교,장로회신학대학교,공학,2.71
4809,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,naver.com,불교,KAIST,자연,4.01
5074,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,daum.net,무교,광운대학교,의학,4.15
8876,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,naver.com,불교,중앙대학교,사회,3.14
15956,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,naver.com,무교,홍익대학교,법학,3.82
20059,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1977****,*************,*************,gmail.com,불교,숙명여자대학교,공학,1.79
24241,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,yahoo.com,무교,한성대학교,공학,2.95
25183,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,gmail.com,기독교,경기대학교,인문,0.52
27237,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,naver.com,천주교,경기대학교,자연,3.4
32273,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,daum.net,천주교,가톨릭대학교,의학,2.25
35026,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,gmail.com,무교,한성대학교,공학,0.94
1143,장**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1977****,*************,*************,gmail.com,기독교,한국체육대학교,인문,0.18
16771,장**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,daum.net,불교,삼육대학교,의학,1.64
17241,장**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,gmail.com,불교,연세대학교,예체능,2.38
18446,장**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,naver.com,불교,명지대학교,인문,3.39
26512,장**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,yahoo.com,무교,중앙대학교,사회,1.98
10343,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,daum.net,무교,장로회신학대학교,법학,2.94
25406,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,naver.com,무교,국민대학교,자연,4.47
26660,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,yahoo.com,불교,한양대학교,교육,1.1
3922,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,naver.com,불교,성공회대학교,사회,4.03
6830,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1977****,*************,*************,naver.com,기독교,상명대학교,예체능,2.55
7375,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,naver.com,기독교,세종대학교,교육,0.19
8902,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,yahoo.com,불교,덕성자대학교,예체능,4.19
20496,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,naver.com,무교,국민대학교,사회,0.85
31349,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,naver.com,기독교,가톨릭대학교,자연,0.86
34739,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1977****,*************,*************,gmail.com,천주교,홍익대학교,법학,4.03
243,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1978****,*************,*************,naver.com,무교,한국예술종합학교,인문,3.86
773,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,daum.net,무교,동덕여자대학교,인문,2.09
1269,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,gmail.com,불교,홍익대학교,예체능,2.82
3576,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,daum.net,기독교,감리교신학대학교,법학,4.14
6325,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,yahoo.com,무교,명지대학교,의학,3.69
16738,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,daum.net,무교,한성대학교,공학,3.38
19232,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1978****,*************,*************,yahoo.com,기독교,총신대학교,사회,3.36
23143,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1978****,*************,*************,gmail.com,기독교,연세대학교,인문,3.37
26530,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1978****,*************,*************,daum.net,기독교,서울교육대학교,교육,3.13
27066,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,naver.com,불교,성공회대학교,사회,3.2
28590,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1978****,*************,*************,naver.com,무교,세종대학교,의학,2.37
31505,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,daum.net,불교,숙명여자대학교,예체능,0.17
34429,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1978****,*************,*************,daum.net,천주교,가톨릭대학교,교육,2.31
37800,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1978****,*************,*************,daum.net,무교,감리교신학대학교,자연,4.12
8289,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,yahoo.com,불교,건국대학교,자연,0.47
9568,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,yahoo.com,불교,한성대학교,자연,2.49
19338,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,daum.net,기독교,서울시립대학교,교육,3.03
20566,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,naver.com,무교,한국방송통신대학교,의학,0.92
27171,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1978****,*************,*************,yahoo.com,기독교,서울여자대학교,교육,0.32
28277,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1978****,*************,*************,yahoo.com,불교,광운대학교,예체능,3.51
29379,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1978****,*************,*************,daum.net,무교,삼육대학교,자연,1.43
29895,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,naver.com,무교,그리스도대학교,인문,0.15
35094,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1978****,*************,*************,gmail.com,기독교,한영신학대학교,법학,1.45
6187,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1978****,*************,*************,naver.com,무교,국민대학교,예체능,0.35
11668,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1978****,*************,*************,gmail.com,불교,홍익대학교,공학,3.42
